12
12
11
19
14
12
22
14
7
12
13
16
9
13
17
16
14
16
16
19
21
14
10
27
9
13
10
31
8
11
18
11
20
15
27
16
20
16
11
9
32
17
15
29
13
7
20
10
9
16
22
29
17
14
21
14
9
8
25
16
14
20
17
16
14
11
25
15
16
10
20
8
14
7
13
15
12
25
16
17
17
12
15
17
8
12
19
8
10
14
12
14
15
9
18
9
9
9
8
15
9
13
8
27
12
19
19
18
8
15
9
12
14
24
27
21
14
15
16
19
12
16
15
14
14
14
23
14
10
25
29
22
17
13
17
31
9
12
27
13
14
33
24
17
18
16
22
6
12
15
13
15
13
20
13
13
10
22
13
19
5
5
23
13
19
23
14
11
14
26
12
23
12
15
26
12
21
20
21
15
24
11
32
7
21
12
10
9
18
41
22
13
17
13
14
14
21
18
11
25
16
12
10
11
10
14
10
19
19
10
15
10
13
5
19
10
15
8
16
19
16
17
18
20
6
25
11
9
10
9
12
14
23
14
12
15
24
15
15
13
18
14
15
18
12
10
15
9
10
13
17
9
21
13
12
10
13
18
9
11
12
15
12
12
10
13
9
12
10
14
10
24
17
17
17
15
15
20
11
7
10
14
16
18
11
9
20
16
30
9
12
17
38
11
19
26
17
32
8
18
11
17
13
7
22
9
10
16
24
21
18
14
13
30
14
13
18
12
8
13
13
8
9
13
12
18
13
10
18
13
11
6
9
11
9
11
11
21
12
16
25
16
20
19
26
16
18
9
20
20
18
7
19
11
24
23
11
12
13
12
13
11
11
15
10
34
25
12
15
15
20
15
24
11
25
23
12
30
9
11
9
18
12
12
16
10
26
20
13
7
17
7
14
12
15
26
12
12
23
14
12
17
6
20
19
21
23
18
9
14
25
9
12
11
13
25
13
21
6
27
8
9
23
12
16
13
11
17
19
18
10
11
19
22
19
13
12
12
7
17
15
10
11
9
18
16
13
28
10
12
25
10
10
12
17
24
8
12
15
10
13
14
14
7
16
17
31
8
14
17
14
22
21
13
12
14
7
9
16
8
16
22
6
10
12
12
10
16
9
12
15
16
12
12
9
9
35
16
17
13
13
12
13
19
14
14
11
13
11
24
10
12
19
22
25
12
16
9
13
25
8
10
15
6
16
14
13
10
13
6
10
11
11
31
9
15
9
11
22
13
16
13
11
11
10
15
13
8
16
11
23
11
14
11
16
11
31
11
10
14
9
21
29
14
19
11
14
23
28
13
10
19
5
8
26
13
25
19
12
7
10
12
16
12
8
19
5
9
14
12
10
21
8
10
23
16
18
14
19
10
19
10
16
10
11
11
10
8
19
12
11
14
12
10
6
23
13
9
21
15
14
20
23
15
21
12
29
6
24
26
25
19
8
24
7
20
7
13
12
10
12
18
15
7
6
13
21
9
17
11
7
17
12
12
30
12
17
13
24
11
11
18
10
14
17
13
11
6
16
20
15
11
21
8
10
18
18
18
13
16
7
15
19
21
9
21
15
10
11
7
10
10
7
13
18
18
6
10
6
18
25
14
13
17
9
17
10
17
13
25
21
19
30
23
15
8
20
21
10
14
21
14
7
12
17
26
12
13
15
18
21
13
10
14
11
14
18
10
21
14
10
16
12
37
18
10
15
13
15
15
10
20
27
13
19
21
17
12
12
29
13
7
9
7
11
15
14
9
8
12
9
14
29
21
21
11
11
21
9
16
20
15
16
5
12
23
18
17
7
38
6
16
11
18
9
8
12
19
17
44
12
16
5
22
21
15
16
14
15
15
11
12
18
10
15
9
13
15
21
22
14
10
5
14
16
18
10
16
10
25
12
10
21
8
13
25
12
13
22
9
14
20
10
14
11
9
21
11
18
22
18
7
9
19
22
9
8
16
11
10
9
15
15
12
17
14
10
21
14
21
16
14
12
18
27
25
20
10
10
25
12
15
7
16
19
33
25
5
9
18
6
12
16
14
17
10
25
20
12
14
14
25
6
7
7
17
17
13
8
14
19
20
15
14
28
19
12
9
12
15
14
13
16
13
11
11
16
12
17
32
19
25
19
15
11
10
6
29
28
12
13
9
14
21
9
9
7
10
8
19
17
14
12
11
20
14
15
9
22
18
13
12
25
22
23
12
27
10
11
11
12
14
19
11
10
18
6
13
18
19
13
12
13
9
7
20
26
13
14
8
11
13
22
20
13
6
20
6
14
22
