,12
,13
,24
,25
,16
,13
,10
,11
,10
,22
,10
,10
,9
,16
,27
,9
,19
,5
,15
,9
,19
,5
,19
,15
,25
,13
,16
,11
,14
,13
,13
,8
,13
,21
,17
,10
,7
,12
,16
,26
,11
,14
,12
,12
,13
,22
,20
,10
,13
,27
,17
,8
,7
,10
,7
,14
,15
,11
,16
,20
,8
,10
,14
,13
,11
,17
,21
,23
,10
,10
,14
,12
,12
,11
,14
,9
,12
,9
,11
,10
,16
,13
,10
,8
,13
,17
,19
,12
,18
,13
,15
,11
,13
,17
,15
,23
,12
,14
,20
,15
,17
,12
,19
,9
,19
,14
,40
,9
,22
,10
,15
,12
,15
,7
,21
,15
,11
,12
,38
,16
,31
,14
,9
,14
,15
,11
,13
,37
,12
,14
,11
,27
,14
,7
,14
,20
,15
,17
,12
,12
,18
,16
,13
,17
,10
,14
,17
,13
,17
,8
,6
,11
,28
,24
,13
,20
,21
,19
,25
,22
,11
,19
,16
,21
,17
,19
,18
,17
,25
,17
,17
,16
,5
,27
,7
,12
,19
,11
,14
,13
,7
,22
,14
,34
,18
,9
,14
,11
,21
,32
,14
,18
,16
,22
,21
,11
,12
,13
,16
,15
,14
,21
,11
,6
,10
,27
,19
,19
,15
,18
,26
,22
,13
,19
,12
,13
,11
,13
,17
,18
,32
,9
,7
,10
,28
,13
,12
,16
,13
,25
,21
,14
,11
,19
,28
,14
,15
,22
,9
,17
,12
,11
,27
,17
,18
,18
,13
,9
,15
,10
,20
,45
,21
,23
,21
,9
,10
,11
,14
,18
,6
,21
,12
,22
,21
,22
,8
,9
,14
,16
,6
,9
,14
,9
,14
,11
,21
,13
,22
,20
,11
,14
,24
,21
,20
,9
,24
,10
,7
,19
,19
,21
,11
,11
,17
,16
,19
,11
,12
,14
,23
,20
,24
,20
,12
,10
,16
,20
,17
,14
,13
,17
,32
,11
,18
,25
,19
,18
,12
,12
,21
,14
,13
,12
,20
,23
,13
,13
,21
,15
,18
,44
,13
,10
,13
,19
,12
,13
,21
,27
,14
,22
,23
,12
,16
,17
,17
,11
,19
,15
,15
,21
,12
,11
,23
,14
,13
,29
,22
,19
,8
,28
,11
,23
,13
,18
,8
,13
,7
,8
,20
,16
,9
,20
,12
,17
,13
,12
,10
,22
,25
,16
,19
,23
,15
,15
,17
,14
,19
,13
,14
,33
,16
,26
,22
,14
,15
,22
,22
,13
,13
,9
,19
,21
,9
,20
,13
,14
,23
,14
,10
,22
,10
,19
,12
,15
,16
,23
,20
,9
,22
,16
,15
,11
,18
,22
,11
,17
,22
,12
,12
,14
,13
,26
,17
,15
,15
,22
,10
,13
,7
,17
,15
,18
,21
,26
,18
,12
,11
,29
,9
,13
,50
,24
,12
,9
,11
,10
,11
,10
,12
,15
,11
,9
,17
,19
,25
,12
,21
,24
,7
,7
,13
,28
,9
,12
,14
,15
,15
,30
,10
,10
,12
,9
,15
,10
,17
,15
,21
,11
,8
,10
,26
,48
,9
,11
,13
,20
,18
,9
,11
,10
,13
,14
,22
,16
,16
,7
,19
,12
,15
,16
,15
,5
,13
,17
,24
,14
,18
,21
,13
,12
,17
,6
,10
,17
,10
,14
,16
,12
,14
,20
,22
,18
,12
,23
,18
,16
,10
,13
,6
,14
,21
,42
,14
,15
,10
,14
,24
,9
,16
,20
,11
,18
,22
,19
,25
,17
,19
,16
,33
,10
,17
,13
,9
,24
,12
,12
,9
,16
,6
,18
,7
,17
,6
,26
,5
,8
,10
,15
,13
,19
